name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
madrid,1977-07-16,26'8 ºC,11'9 ºC,19'6 ºC,26.5,11.9,19.6,10.7,60.1,0.0 l/m2,0,0.0,,,,,14.4 m/s,59.5,1019.2,28.2,10.9,,,,,1977-07-16T06:57:48,1977-07-16T21:43:15,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08226099999,08213099999,08223099999,08215099999"
madrid,2000-03-04,18'8 ºC,1'1 ºC,10'1 ºC,18.8,-0.6,10.0,-0.4,52.7,0.0 l/m2,0,0.0,,,,,7.4 m/s,359.8,1024.1,39.3,10.8,,,,,2000-03-04T07:43:32,2000-03-04T19:09:54,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08272099999,08213099999,08219099999,08223099999,08215099999"
madrid,1995-04-29,24'1 ºC,10'1 ºC,17'6 ºC,24.1,10.1,17.6,7.4,56.3,0.002 l/m2,100,4.17,rain,,4.0,,14.8 m/s,241.4,1018.0,54.6,14.1,,,,,1995-04-29T07:17:18,1995-04-29T21:07:41,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08221099999,08224099999,08272099999,08226099999,08213099999,08223099999,08215099999"
madrid,1985-05-20,21'7 ºC,8'5 ºC,15'7 ºC,21.7,8.5,15.7,7.8,62.1,0.002 l/m2,100,4.17,rain,,,,29.2 m/s,232.6,1013.1,37.2,11.4,,,,,1985-05-20T06:54:15,1985-05-20T21:28:47,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08221099999,08227099999,08224099999,08226099999,08213099999,08223099999,08220099999,08215099999"
madrid,1987-04-24,16'3 ºC,9'1 ºC,13'6 ºC,16.3,9.1,13.6,8.4,72.2,5.111 l/m2,100,8.33,rain,,,,31.8 m/s,208.5,1015.2,67.3,11.3,,,,,1987-04-24T07:24:10,1987-04-24T21:02:28,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08227099999,08224099999,08213099999,08223099999,08220099999,08215099999"
madrid,2022-04-17,24'5 ºC,9'5 ºC,17'3 ºC,24.5,9.5,17.3,5.0,47.0,0.0 l/m2,0,0.0,,0.0,0.0,15.5,10.0 m/s,342.8,1017.8,42.4,16.6,255.7,22.1,7.0,10.0,2022-04-17T07:33:36,2022-04-17T20:55:49,0.52,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,F7959,08219099999,08223099999,08215099999"
madrid,1994-02-21,12'1 ºC,1'1 ºC,6'6 ºC,12.1,-1.4,5.7,3.4,81.2,0.003 l/m2,100,4.17,rain,,30.0,,25.9 m/s,255.9,1019.9,49.3,14.0,,,,,1994-02-21T08:00:39,1994-02-21T18:56:48,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08221099999,08224099999,08272099999,08226099999,08213099999,08223099999,08215099999"
madrid,1970-01-07,10'1 ºC,5'1 ºC,7'6 ºC,10.1,5.1,7.3,5.7,87.8,,0,0.0,,,,,18.4 m/s,201.2,,99.5,6.1,,,,,1970-01-07T08:38:13,1970-01-07T18:03:59,0.0,Overcast,Cloudy skies throughout the day.,cloudy,08227099999
madrid,1982-01-18,11'3 ºC,5'3 ºC,8'2 ºC,11.3,5.3,8.0,6.3,88.4,0.0 l/m2,0,0.0,,,,,9.9 m/s,175.2,1019.6,69.1,8.8,,,,,1982-01-18T08:34:53,1982-01-18T18:15:48,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08272099999,08224099999,08226099999,08213099999,08223099999,08215099999,08220099999"
madrid,2006-02-13,16'7 ºC,-0'4 ºC,7'4 ºC,16.7,-2.5,6.9,-1.0,59.9,0.0 l/m2,0,0.0,,,39.0,,13.7 m/s,227.4,1021.8,5.8,9.4,,,,,2006-02-13T08:11:09,2006-02-13T18:47:23,0.5,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,08226099999,08213099999,08219099999,08223099999,08215099999"
madrid,1996-03-15,10'4 ºC,2'5 ºC,6'7 ºC,10.4,0.2,5.0,-0.4,63.0,0.0 l/m2,0,0.0,,,112.4,,19.9 m/s,277.2,1008.0,45.1,12.3,,,,,1996-03-15T07:26:02,1996-03-15T19:21:48,0.86,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"08221099999,08224099999,08272099999,08226099999,08213099999,08223099999,08215099999"
madrid,1973-11-20,14'1 ºC,0'0 ºC,6'4 ºC,14.1,0.0,6.3,2.7,78.9,0.0 l/m2,0,0.0,,,,,9.1 m/s,42.5,1026.6,24.0,9.7,,,,,1973-11-20T08:06:28,1973-11-20T17:53:58,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08272099999,08226099999,08213099999,08223099999,08215099999"
madrid,1975-11-23,12'2 ºC,-4'0 ºC,3'9 ºC,12.2,-4.0,3.9,-2.9,64.2,0.0 l/m2,0,0.0,,,,,6.8 m/s,258.6,1021.2,28.1,10.4,,,,,1975-11-23T08:09:19,1975-11-23T17:52:26,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08272099999,08224099999,08226099999,08213099999,08223099999,08215099999"
madrid,2018-12-03,8'8 ºC,5'6 ºC,6'6 ºC,8.8,4.8,6.5,4.5,86.6,0.0 l/m2,0,0.0,,,,10.5,5.9 m/s,72.6,1025.8,92.3,5.1,44.2,3.8,3.0,,2018-12-03T08:20:28,2018-12-03T17:48:25,0.86,Overcast,Cloudy skies throughout the day.,cloudy,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2015-05-13,35'9 ºC,14'7 ºC,25'4 ºC,33.3,14.7,24.4,5.6,33.2,0.0 l/m2,0,0.0,,,,46.4,25.1 m/s,257.7,1022.3,64.3,15.5,268.7,23.0,9.0,,2015-05-13T07:00:52,2015-05-13T21:21:58,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
madrid,1986-09-20,23'1 ºC,17'2 ºC,19'1 ºC,23.1,17.2,19.1,15.4,79.8,7.601 l/m2,100,8.33,rain,,,,18.2 m/s,320.5,1028.5,83.1,9.1,,,,,1986-09-20T07:59:50,1986-09-20T20:16:04,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08227099999,08224099999,08272099999,08223099999,08220099999,08215099999"
madrid,1992-05-17,31'1 ºC,13'1 ºC,23'0 ºC,29.0,13.1,22.5,5.8,35.6,0.0 l/m2,0,0.0,,,,,18.4 m/s,154.7,1021.7,17.0,12.9,,,,,1992-05-17T06:56:31,1992-05-17T21:26:19,0.52,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08272099999,08224099999,08213099999,08223099999,08220099999,08215099999"
madrid,2011-02-03,14'0 ºC,-2'4 ºC,4'7 ºC,14.0,-4.9,3.9,-2.4,64.8,0.0 l/m2,0,0.0,,,16.0,,9.4 m/s,349.5,1030.8,15.9,19.4,143.9,12.4,6.0,,2011-02-03T08:22:40,2011-02-03T18:34:57,0.0,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,LEMD,LEGT,LEVS,08226099999,LETO,08219099999,08213099999,08223099999,08215099999"
madrid,1973-12-24,6'1 ºC,0'6 ºC,3'2 ºC,4.0,-1.8,1.7,1.8,91.1,12.974 l/m2,100,8.33,"rain,snow",,,,12.1 m/s,312.4,995.9,95.3,8.5,,,,,1973-12-24T08:35:52,1973-12-24T17:52:56,0.0,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"08227099999,08221099999,08224099999,08272099999,08213099999,08223099999,08215099999"
madrid,2008-08-02,34'7 ºC,19'1 ºC,27'3 ºC,32.9,19.1,26.5,6.7,27.6,0.0 l/m2,0,0.0,,,,,13.4 m/s,47.6,1021.1,8.5,20.2,,,,,2008-08-02T07:13:16,2008-08-02T21:28:07,0.03,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,08213099999,08219099999,08223099999,08215099999"
madrid,1973-06-13,25'3 ºC,14'0 ºC,18'7 ºC,25.3,14.0,18.7,12.8,71.4,0.0 l/m2,0,0.0,,,,,20.7 m/s,33.8,1017.8,49.5,10.7,,,,,1973-06-13T05:43:55,1973-06-13T20:45:39,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08272099999,08226099999,08213099999,08215099999"
madrid,2014-09-01,35'3 ºC,20'1 ºC,28'0 ºC,33.1,20.1,27.2,10.6,37.5,0.0 l/m2,0,0.0,,,,27.7,12.5 m/s,281.3,1015.3,10.1,24.7,285.1,24.6,9.0,,2014-09-01T07:41:48,2014-09-01T20:47:06,0.24,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
madrid,2009-04-27,16'7 ºC,2'7 ºC,10'5 ºC,16.7,0.4,10.1,1.3,57.2,0.125 l/m2,100,4.17,rain,,5.0,,25.1 m/s,285.4,1013.6,48.6,20.4,,,,,2009-04-27T07:19:09,2009-04-27T21:06:16,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08221099999,08227099999,08224099999,08226099999,08219099999,08213099999,08223099999,08215099999"
madrid,2005-12-06,10'9 ºC,0'0 ºC,4'8 ºC,10.9,-3.5,3.8,-1.1,67.8,0.0 l/m2,0,0.0,,,13.0,,11.2 m/s,332.0,1015.6,22.1,12.4,,,,,2005-12-06T08:23:32,2005-12-06T17:48:03,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08226099999,08213099999,08219099999,08223099999,08215099999"
madrid,1974-06-26,18'4 ºC,10'7 ºC,14'8 ºC,18.4,10.7,14.8,9.7,73.2,0.2 l/m2,100,4.17,rain,,,,30.4 m/s,227.3,1009.1,63.9,11.3,,,,,1974-06-26T06:45:54,1974-06-26T21:48:54,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"08221099999,08227099999,08224099999,08226099999,08213099999,08223099999,08215099999"
madrid,2002-10-24,14'9 ºC,5'8 ºC,10'7 ºC,14.9,5.6,10.5,7.6,81.9,0.045 l/m2,100,4.17,rain,,,,22.8 m/s,246.2,1021.1,72.2,10.8,,,,,2002-10-24T08:35:05,2002-10-24T19:22:15,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08221099999,08227099999,08224099999,08226099999,08219099999,08213099999,08223099999,08215099999"
madrid,2006-09-22,21'1 ºC,12'5 ºC,16'8 ºC,21.1,12.5,16.8,8.5,62.3,0.884 l/m2,100,4.17,rain,,,,23.0 m/s,214.5,1012.0,59.2,17.2,,,,,2006-09-22T08:01:57,2006-09-22T20:12:28,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08221099999,08224099999,08227099999,08226099999,08219099999,08213099999,08223099999,08215099999"
madrid,2003-09-06,28'7 ºC,15'5 ºC,22'4 ºC,27.6,15.5,22.2,9.0,45.0,0.0 l/m2,0,0.0,,,,,14.3 m/s,230.4,1019.4,41.7,11.7,,,,,2003-09-06T07:46:15,2003-09-06T20:39:34,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08213099999,08219099999,08223099999,08215099999"
madrid,1973-06-02,24'5 ºC,11'3 ºC,18'4 ºC,24.5,11.3,18.4,8.6,54.9,0.0 l/m2,0,0.0,,,,,20.5 m/s,42.1,1013.9,34.2,11.3,,,,,1973-06-02T05:46:22,1973-06-02T20:39:16,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08272099999,08226099999,08213099999,08215099999"
madrid,1980-01-23,11'0 ºC,8'0 ºC,9'3 ºC,11.0,4.9,7.8,6.8,84.7,0.0 l/m2,0,0.0,,,,,31.5 m/s,221.0,1015.9,70.1,11.1,,,,,1980-01-23T08:32:17,1980-01-23T18:21:03,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999"
madrid,2004-11-14,13'0 ºC,1'3 ºC,7'2 ºC,13.0,0.5,6.1,-4.3,46.4,0.0 l/m2,0,0.0,,,12.0,,32.8 m/s,40.6,1021.3,2.0,11.4,,,,,2004-11-14T08:00:01,2004-11-14T17:58:03,0.07,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,08213099999,08219099999,08223099999,08215099999"
madrid,2004-05-01,12'4 ºC,6'6 ºC,9'1 ºC,12.4,3.8,7.3,3.7,69.9,0.834 l/m2,100,12.5,rain,,3.0,,23.4 m/s,224.2,1007.4,77.4,11.2,,,,,2004-05-01T07:13:41,2004-05-01T21:10:36,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08227099999,08224099999,08213099999,08219099999,08223099999,08215099999"
madrid,1995-10-14,19'6 ºC,13'0 ºC,15'4 ºC,19.6,13.0,15.4,11.0,75.8,0.002 l/m2,100,4.17,rain,,,,11.2 m/s,321.0,1019.4,63.9,10.3,,,,,1995-10-14T07:23:52,1995-10-14T18:37:16,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08221099999,08224099999,08272099999,08226099999,08213099999,08215099999"
madrid,1973-01-30,25'2 ºC,-0'2 ºC,4'2 ºC,25.2,-0.2,4.1,2.5,90.0,0.0 l/m2,0,0.0,,,,,5.3 m/s,38.6,1025.2,45.0,2.9,,,,,1973-01-30T08:26:20,1973-01-30T18:30:22,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08272099999,08224099999,08226099999,08213099999,08215099999"
madrid,2016-09-15,18'6 ºC,8'5 ºC,15'1 ºC,18.6,7.4,15.0,4.9,51.7,0.125 l/m2,100,20.83,rain,,,35.3,19.5 m/s,247.0,1015.7,52.5,17.2,229.1,19.8,8.0,,2016-09-15T07:55:44,2016-09-15T20:23:15,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"08221099999,08227099999,08272099999,08224099999,LEMD,LEVS,08226099999,LETO,08213099999,08219099999,08223099999,08215099999"
madrid,2002-09-22,21'9 ºC,14'5 ºC,17'3 ºC,21.9,14.5,17.3,12.6,75.8,0.154 l/m2,100,8.33,rain,,,,18.2 m/s,255.3,1014.2,72.6,12.5,,,,,2002-09-22T08:01:54,2002-09-22T20:12:31,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08227099999,08224099999,08213099999,08219099999,08223099999,08215099999"
madrid,2022-10-10,20'2 ºC,14'7 ºC,16'7 ºC,20.2,14.7,16.7,12.5,76.6,3.012 l/m2,100,25.0,rain,0.0,0.0,26.6,14.2 m/s,32.4,1017.5,74.8,12.9,91.5,7.9,5.0,10.0,2022-10-10T08:20:10,2022-10-10T19:42:48,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,F7959,08223099999,08215099999"
madrid,1997-12-14,12'1 ºC,-0'4 ºC,4'3 ºC,12.1,-3.2,4.1,-1.4,70.0,0.0 l/m2,0,0.0,,,,,8.9 m/s,23.4,1026.5,43.5,11.1,,,,,1997-12-14T08:30:06,1997-12-14T17:48:48,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08224099999,08227099999,08221099999,08272099999,08213099999,08219099999,08223099999,08215099999"
madrid,2019-07-03,34'6 ºC,19'7 ºC,27'2 ºC,32.7,19.7,26.4,11.1,43.0,7.368 l/m2,100,12.5,rain,,,35.8,21.3 m/s,104.3,1012.1,24.0,17.3,313.5,27.1,9.0,,2019-07-03T06:49:10,2019-07-03T21:48:34,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08224099999,D8661,08219099999,08215099999,08220099999,08221099999,LEMD,LEVS,08226099999,LETO,08213099999,08223099999,08222099999"
madrid,1981-07-14,33'5 ºC,17'8 ºC,25'9 ºC,31.8,17.8,25.4,12.1,45.0,0.0 l/m2,0,0.0,,,,,23.9 m/s,48.3,1017.4,4.1,10.6,,,,,1981-07-14T06:56:18,1981-07-14T21:44:24,0.41,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,08272099999,08226099999,08213099999,08223099999,08215099999,08220099999"
madrid,1998-07-31,33'3 ºC,19'6 ºC,27'3 ºC,31.2,19.6,26.4,9.1,34.7,0.0 l/m2,0,0.0,,,,,23.2 m/s,250.9,1007.8,26.4,12.9,,,,,1998-07-31T07:10:49,1998-07-31T21:30:51,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08219099999,08213099999,08223099999,08215099999"
madrid,1995-11-16,14'1 ºC,10'9 ºC,12'6 ºC,14.1,10.9,12.6,11.4,92.7,0.455 l/m2,100,4.17,rain,,,,11.9 m/s,192.3,1010.6,97.6,6.7,,,,,1995-11-16T08:01:24,1995-11-16T17:57:06,0.8,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"08221099999,08224099999,08272099999,08226099999,08213099999,08215099999"
madrid,2017-10-06,30'1 ºC,17'4 ºC,23'1 ºC,28.2,17.4,22.8,7.8,40.0,0.0 l/m2,0,0.0,,,,33.5,16.1 m/s,40.1,1017.6,0.0,29.9,222.4,19.1,8.0,,2017-10-06T08:16:13,2017-10-06T19:48:47,0.52,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2017-08-06,36'5 ºC,22'5 ºC,29'5 ºC,37.1,22.5,29.6,15.1,43.9,0.0 l/m2,0,0.0,,,,32.6,14.9 m/s,23.1,1010.6,4.7,27.5,337.9,29.3,10.0,,2017-08-06T07:16:55,2017-08-06T21:23:43,0.46,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2009-01-06,6'2 ºC,-1'2 ºC,1'7 ºC,4.9,-5.5,-0.8,-3.3,71.0,0.008 l/m2,100,4.17,rain,,22.0,,18.1 m/s,3.8,1012.2,52.7,14.6,,,,,2009-01-06T08:38:08,2009-01-06T18:03:27,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08221099999,08227099999,08224099999,08226099999,08213099999,08219099999,08223099999,08215099999"
madrid,1977-02-02,8'0 ºC,3'1 ºC,5'7 ºC,8.0,-0.4,3.0,4.1,89.6,0.0 l/m2,0,0.0,,,,,34.9 m/s,227.1,1018.0,74.8,10.4,,,,,1977-02-02T08:23:29,1977-02-02T18:34:05,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08226099999,08213099999,08223099999,08215099999"
madrid,2009-09-18,17'7 ºC,9'4 ºC,12'9 ºC,17.7,8.5,12.8,9.3,79.8,0.974 l/m2,100,8.33,rain,,,,27.5 m/s,218.8,1014.8,59.3,16.4,,,,,2009-09-18T07:58:20,2009-09-18T20:18:42,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08227099999,08224099999,08226099999,08219099999,08213099999,08223099999"
madrid,2019-05-16,29'7 ºC,12'9 ºC,21'6 ºC,28.8,12.9,21.4,7.1,40.8,0.303 l/m2,100,4.17,rain,,,49.1,31.5 m/s,257.3,1005.3,45.1,20.9,296.0,25.5,9.0,,2019-05-16T06:57:57,2019-05-16T21:24:53,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2018-08-07,36'3 ºC,23'1 ºC,29'9 ºC,36.5,23.1,29.2,9.8,32.3,0.138 l/m2,100,4.17,rain,,,29.1,26.2 m/s,226.6,1009.1,18.0,17.0,282.2,24.5,8.0,,2018-08-07T07:17:39,2018-08-07T21:22:49,0.86,Rain,Clear conditions throughout the day with morning rain.,rain,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,LEVS,08226099999,LETO,08213099999,08222099999,08223099999"
madrid,2013-12-04,16'5 ºC,-1'1 ºC,5'8 ºC,16.5,-3.3,5.2,0.5,72.6,0.0 l/m2,0,0.0,,,19.0,25.9,7.6 m/s,355.9,1029.0,4.8,27.0,114.6,9.8,5.0,,2013-12-04T08:21:39,2013-12-04T17:48:14,0.05,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,LEMD,LEGT,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
madrid,1990-07-03,29'5 ºC,16'8 ºC,23'9 ºC,28.4,16.8,23.7,9.1,39.8,0.0 l/m2,0,0.0,,,,,18.4 m/s,28.1,1012.9,36.0,12.5,,,,,1990-07-03T06:49:05,1990-07-03T21:48:31,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08226099999,08213099999,08223099999,08220099999,08215099999"
madrid,1980-08-21,37'0 ºC,19'3 ºC,27'6 ºC,36.9,19.3,27.6,15.4,50.6,0.0 l/m2,0,0.0,,,,,13.7 m/s,350.5,1022.9,78.5,7.8,,,,,1980-08-21T07:31:18,1980-08-21T21:03:37,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08272099999,08226099999,08213099999,08223099999,08220099999,08215099999"
madrid,1976-01-10,15'2 ºC,-2'7 ºC,4'7 ºC,15.2,-2.7,4.4,-1.2,69.3,0.0 l/m2,0,0.0,,,,,19.6 m/s,68.9,1034.7,17.5,8.3,,,,,1976-01-10T08:37:49,1976-01-10T18:06:30,0.28,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,08226099999,08213099999,08223099999,08215099999"
madrid,1985-10-31,18'3 ºC,5'6 ºC,12'1 ºC,18.3,5.6,12.0,3.0,54.8,0.0 l/m2,0,0.0,,,,,20.1 m/s,248.0,1011.1,52.5,10.8,,,,,1985-10-31T07:43:11,1985-10-31T18:13:00,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08272099999,08213099999,08223099999,08220099999,08215099999"
madrid,2019-09-20,24'5 ºC,16'9 ºC,21'0 ºC,24.5,16.9,21.0,14.1,65.9,13.328 l/m2,100,16.67,rain,,,26.6,15.0 m/s,113.1,1015.1,59.9,18.9,133.3,11.4,5.0,,2019-09-20T07:59:53,2019-09-20T20:16:05,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,D4212,08226099999,LETO,08213099999,08222099999,08223099999"
madrid,1972-09-27,18'1 ºC,11'1 ºC,15'0 ºC,18.1,11.1,15.0,11.3,79.1,,0,0.0,,,,,13.0 m/s,208.9,,56.7,9.3,,,,,1972-09-27T07:07:04,1972-09-27T19:03:41,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,08227099999
madrid,2017-08-15,34'5 ºC,22'6 ºC,28'6 ºC,35.7,22.6,28.3,13.2,42.0,0.0 l/m2,0,0.0,,,,37.1,21.6 m/s,196.5,1013.5,40.9,24.8,296.0,25.7,9.0,,2017-08-15T07:25:36,2017-08-15T21:12:07,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08224099999,LEGT,08219099999,08220099999,08215099999,08221099999,LEMD,LEVS,08226099999,LETO,08213099999,08222099999,08223099999"
madrid,2014-04-12,23'7 ºC,12'9 ºC,17'3 ºC,23.7,12.9,17.3,8.3,57.5,0.026 l/m2,100,8.33,rain,,,53.6,21.5 m/s,23.9,1013.6,27.4,23.1,270.9,23.4,9.0,,2014-04-12T07:41:16,2014-04-12T20:50:33,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08227099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
madrid,2003-04-30,17'7 ºC,10'4 ºC,14'3 ºC,17.7,10.4,14.3,4.8,54.5,0.016 l/m2,100,8.33,rain,,,,27.6 m/s,240.7,1018.6,55.7,12.9,,,,,2003-04-30T07:15:56,2003-04-30T21:08:47,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08221099999,08224099999,08227099999,08226099999,08219099999,08213099999,08223099999,08215099999"
madrid,1993-09-03,30'9 ºC,17'1 ºC,23'5 ºC,31.5,17.1,23.5,11.6,47.9,0.022 l/m2,100,4.17,rain,,,,33.5 m/s,66.2,1012.8,57.2,12.0,,,,,1993-09-03T07:43:45,1993-09-03T20:43:43,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08221099999,08224099999,08272099999,08226099999,08213099999,08223099999,08220099999,08215099999"
madrid,1970-04-19,17'2 ºC,9'4 ºC,13'7 ºC,17.2,5.9,13.6,0.9,43.3,,0,0.0,,,,,29.5 m/s,321.2,,55.4,11.0,,,,,1970-04-19T06:31:10,1970-04-19T19:57:25,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,08227099999
madrid,1971-08-09,31'1 ºC,17'1 ºC,24'6 ºC,30.4,17.1,24.4,13.5,51.7,,0,0.0,,,,,3.6 m/s,190.0,,41.3,10.0,,,,,1971-08-09T06:18:51,1971-08-09T20:21:04,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,08227099999
madrid,2011-09-25,26'6 ºC,12'1 ºC,19'4 ºC,26.6,12.1,19.4,4.0,36.8,0.0 l/m2,0,0.0,,,,,10.5 m/s,165.1,1018.7,3.1,20.6,245.5,21.2,8.0,,2011-09-25T08:04:41,2011-09-25T20:07:47,0.93,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,08272099999,LEMD,LEVS,LEGT,LETO,08219099999,08223099999,remote,08215099999"
madrid,1979-05-16,28'5 ºC,13'0 ºC,21'4 ºC,27.2,13.0,21.1,7.3,45.2,0.0 l/m2,0,0.0,,,,,26.8 m/s,242.1,1011.7,32.9,10.4,,,,,1979-05-16T06:58:10,1979-05-16T21:24:31,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08272099999,08226099999,08213099999,08223099999,08215099999"
madrid,1996-05-30,32'1 ºC,15'1 ºC,25'3 ºC,30.6,15.1,24.7,11.0,44.4,0.0 l/m2,0,0.0,,,,,10.6 m/s,109.4,1014.7,25.7,13.0,,,,,1996-05-30T06:47:35,1996-05-30T21:37:25,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,08272099999,08226099999,08213099999,08223099999,08215099999"
